"owner","package_id","dataset_name","resource_id","resource_name"
"pc","1bf98033-c7be-449e-a1da-12f4503249e8","Moose Abundance - Cape Breton Highlands","d80fbfe4-ecd9-4231-9510-54ff3ecd9ba8","Moose Abundance - Cape Breton Highlands - Data Dictionary"
"pc","1c05f0a6-4049-4065-8d9c-9fde1af5d38e","Forest Bird Community - Nahanni","d4e76643-c2cb-4275-88b0-9ea9fdce112b","Forest Bird Community - Nahanni - Data"
"pc","1c05f0a6-4049-4065-8d9c-9fde1af5d38e","Forest Bird Community - Nahanni","7d661838-7b24-448f-ace9-8b6220a9b35d","Forest Bird Community - Nahanni - Data dictionary"
"pc","1c5afb33-911e-4023-af7b-84df423a43b0","Amphibian Occupancy - Mount Revelstoke","961d886d-f65f-450c-859b-a85f40eb7e85","Amphibian Occupancy - Mount Revelstoke"
"pc","1c5afb33-911e-4023-af7b-84df423a43b0","Amphibian Occupancy - Mount Revelstoke","d58beff6-c635-4f83-8588-13f091efe7b0","Amphibian Occupancy - Mount Revelstoke - Data Dictionary"
"esdc-edsc","1d8098b3-0fb2-4006-a38a-ac2b9356065a","Yearly Registered Education Savings Plan (RESP) Withdrawals by Forward Sortation Area ","33cccd5b-70b8-4aca-b408-de6ef486b652","Yearly Registered Education Savings Plan (RESP) Withdrawal by Forward Sortation Area "
"esdc-edsc","1d8098b3-0fb2-4006-a38a-ac2b9356065a","Yearly Registered Education Savings Plan (RESP) Withdrawals by Forward Sortation Area ","aac6046f-79af-473f-a5ed-be2fa408e1f1","Yearly Registered Education Savings Plan (RESP) Withdrawal by Forward Sortation Area "
"pc","1dba647e-f99c-46fc-8ac0-968f781925bb","Tundra_Gull_Mingan_Number of nest_Data","0bfc36f4-affb-4ec0-beb6-fa0b8fadaa7e","Gull number of nest in the tundra- Mingan-Number of nest data"
"pc","1dba647e-f99c-46fc-8ac0-968f781925bb","Tundra_Gull_Mingan_Number of nest_Data","07092b50-9f10-48c0-a7f1-621f065b5f7e","Gull number of nest in the tundra- Mingan-Number of nest data_Data_dictionary"
"dfatd-maecd","1dff365e-384d-423e-8e40-a3c2fb56f959","The GAC Files episodes","cddbbbb6-00a9-404b-96ee-9f04e0cdea24","The GAC Files episodes"
"hc-sc","1e823172-c6c2-4434-b284-14e060cf14bc","Knowledge, Perceptions, Awareness and Behaviours Relating to Immunization among First Nations and Inuit  ","16275b4c-3d66-44e8-93c1-6dc20e8ede5b","Knowledge, Perceptions, Awareness and Behaviours Relating to Immunization among First Nations and Inuit  "
"ic","1e9d2ae9-73f8-4882-8521-f9fc604dce62","Survey on Financing of Small and Medium Enterprises – 2004","e24c1b8f-2a74-4e6d-81ec-55f8c17a045a","Tables"
"tc","1eb9eba7-71d1-4b30-9fb1-30cbdab7e63a","National Collision Database","1a34f938-a742-4d14-b2ef-72cb1f4ece44","National Collision Database (99_TO_2001)"
"tc","1eb9eba7-71d1-4b30-9fb1-30cbdab7e63a","National Collision Database","2164b2a7-a580-4708-bdac-8ab0c1304bc2","National Collision Database (2020)"
"tc","1eb9eba7-71d1-4b30-9fb1-30cbdab7e63a","National Collision Database","8d1f6e18-dd6f-49fb-9322-8bff49a2940b","National Collision Database (2020)"
"tc","1eb9eba7-71d1-4b30-9fb1-30cbdab7e63a","National Collision Database","f964d00f-6bba-44be-ae79-85f574d04a31","National Collision Database (2021)"
"pc","1ebaab9a-0484-4f9f-89bb-29637c18f792","Forest Non-Native Vegetation - Kootenay","ee428ccc-2258-421d-8d70-04dbda436ea3","Forest Non-Native Vegetation - Kootenay"
"pc","1ebaab9a-0484-4f9f-89bb-29637c18f792","Forest Non-Native Vegetation - Kootenay","37b65a60-04d1-48ed-9646-366c860903c6","Forest Non-Native Vegetation - Kootenay - data dictionary"
"phac-aspc","1efcd118-a3df-4cd0-86ae-e4233386b0c6","Foodbook 2.0, public use microdata file 2023","13c847a1-4e78-4ca4-a83b-9c316d5f3f31","Foodbook 2.0 - public use microdata file 2023"
"phac-aspc","1efcd118-a3df-4cd0-86ae-e4233386b0c6","Foodbook 2.0, public use microdata file 2023","1034a3c9-71f8-4e97-b2ec-e836d34cb64e","Foodbook 2.0 - public use microdata file 2023"
"phac-aspc","1efcd118-a3df-4cd0-86ae-e4233386b0c6","Foodbook 2.0, public use microdata file 2023","4a9d0358-26ba-4f48-951d-a0b12b436d48","Foodbook 2.0 Data Dictionary"
"nrcan-rncan","1effc7fc-301b-46d1-9fe0-e629f1106631","TOPIC Alberta - Traits of understory vegetation in Alberta - Specific Leaf Area","4383bc5a-e829-4271-9080-9fb261105a0d","Traits data"
"nrcan-rncan","1effc7fc-301b-46d1-9fe0-e629f1106631","TOPIC Alberta - Traits of understory vegetation in Alberta - Specific Leaf Area","e00312d6-3191-4cda-a58e-ee347ee8663a","Data dictionary"
"nrcan-rncan","1effc7fc-301b-46d1-9fe0-e629f1106631","TOPIC Alberta - Traits of understory vegetation in Alberta - Specific Leaf Area","e7cdad96-569f-4d9b-8de9-4356c741a038","Traits description"
"pc","1f021f44-7a01-42f1-8100-39cbe9113331","Amphibian Occupancy - Glacier","6f540fbe-88b7-404a-b479-12b6ad4f0ab8","Amphibian Occupancy - Glacier"
"pc","1f021f44-7a01-42f1-8100-39cbe9113331","Amphibian Occupancy - Glacier","beace474-a5e6-4d1e-a989-ef581b0ead7d","Amphibian Occupancy - Glacier - Data Dictionary"
"hc-sc","1f15ca45-8bfd-4f9c-9ec6-2c0c440e69c2","Canadian Student Alcohol and Drugs Survey (CSADS): Public Use Microdata File","f6761337-47e9-455a-a3c4-ea8516aa634f","2021–2022 CSTADS: PUMF — Data"
"hc-sc","1f15ca45-8bfd-4f9c-9ec6-2c0c440e69c2","Canadian Student Alcohol and Drugs Survey (CSADS): Public Use Microdata File","ebdc36e1-910d-4685-81a3-6acfe44729bc","2021–2022 CSTADS: PUMF — Bootstrap Weights"
"hc-sc","1f15ca45-8bfd-4f9c-9ec6-2c0c440e69c2","Canadian Student Alcohol and Drugs Survey (CSADS): Public Use Microdata File","81a3adf0-61d0-4691-afba-588fa5f563da","2023–2024 CSADS: PUMF — Data"
"hc-sc","1f8d838e-f738-4549-8019-edfc0d931cd7","Cannabis Market Data","2f960711-2447-472d-81b0-731fdfbf59a1","Cannabis market data - Inventory and Sales"
"hc-sc","1f8d838e-f738-4549-8019-edfc0d931cd7","Cannabis Market Data","f34a50c5-bbb5-40a1-ae40-bf2a94b338bc","Cannabis market data - Licensed area and cannabis employment"
"hc-sc","1f8d838e-f738-4549-8019-edfc0d931cd7","Cannabis Market Data","caf0972d-602f-4365-bcfb-46c315989f19","Cannabis market data - Licensed area and cannabis employment"
"esdc-edsc","1f9666a9-c603-4794-a354-41c06901bdc8","Canada Pension Plan Disability (CPPD) Benefit Terminations","eee8e8cb-479b-4444-ba6c-c48e6d6f2666","CPPD benefits terminated by age group"
"esdc-edsc","1f9666a9-c603-4794-a354-41c06901bdc8","Canada Pension Plan Disability (CPPD) Benefit Terminations","e27f24f3-77eb-4389-9cd9-63d1fcdd32d0","CPPD benefits terminated by age group"
"esdc-edsc","1f9666a9-c603-4794-a354-41c06901bdc8","Canada Pension Plan Disability (CPPD) Benefit Terminations","2366ee78-94e9-4513-a5ea-51ee9e239c7c","CPPD benefits terminated by gender"
"esdc-edsc","1f9666a9-c603-4794-a354-41c06901bdc8","Canada Pension Plan Disability (CPPD) Benefit Terminations","03d61ab1-e0ff-4336-b8fb-70f08be5ba09","CPPD benefits terminated by gender"
"esdc-edsc","1f9666a9-c603-4794-a354-41c06901bdc8","Canada Pension Plan Disability (CPPD) Benefit Terminations","a294d99b-700b-4bc7-a8d0-017d1bbb8545","CPPD benefits terminated by province"
"esdc-edsc","1f9666a9-c603-4794-a354-41c06901bdc8","Canada Pension Plan Disability (CPPD) Benefit Terminations","c32ca689-6eb2-4abe-ba32-4dfcfaa0245a","CPPD benefits terminated by province"
"esdc-edsc","1f9666a9-c603-4794-a354-41c06901bdc8","Canada Pension Plan Disability (CPPD) Benefit Terminations","daf3e935-4e6d-4791-b401-b0056cae835f","CPPD benefits terminated due to a return-to-work by age group"
"esdc-edsc","1f9666a9-c603-4794-a354-41c06901bdc8","Canada Pension Plan Disability (CPPD) Benefit Terminations","7506bb99-87ab-4396-9072-9fe8bc37fe36","CPPD benefits terminated due to a return-to-work by age group"
"esdc-edsc","1f9666a9-c603-4794-a354-41c06901bdc8","Canada Pension Plan Disability (CPPD) Benefit Terminations","0f38515f-50ce-494f-8d41-fcb335054e95","CPPD benefits terminated due to a return-to-work by gender"
"esdc-edsc","1f9666a9-c603-4794-a354-41c06901bdc8","Canada Pension Plan Disability (CPPD) Benefit Terminations","80412a9d-cd99-4a6a-9fda-239b0038264f","CPPD benefits terminated due to a return-to-work by gender"
"esdc-edsc","1f9666a9-c603-4794-a354-41c06901bdc8","Canada Pension Plan Disability (CPPD) Benefit Terminations","07af94bd-0f25-4d6f-8f20-01d6dc5e5a85","CPPD benefits terminated due to a return-to-work by province"
"esdc-edsc","1f9666a9-c603-4794-a354-41c06901bdc8","Canada Pension Plan Disability (CPPD) Benefit Terminations","65ba01e1-a114-4717-aaf2-f2bcb298f9fe","CPPD benefits terminated due to a return-to-work by province"
"esdc-edsc","1fab2afd-4f3c-4922-a07e-58d7bed9dcfc","Canada Pension Plan (CPP) - Number of Benefits, by Place of Residence and Benefit Type","5ddf2bac-666e-4342-81c8-59274da78425","January 2012 - October 2025"
"pc","1fd3e4da-df14-4f57-a7a9-b1f3d8df59f8","Snow Cover Duration - Tundra - Vuntut","1aa36d05-d5cf-48e8-a6af-e58273ba4236","Snow Cover Duration - Vuntut"
"osfi-bsif","203bb08d-fdff-46f6-93ec-00e5d1d76a81","Trust companies","6c9cfdc2-b3ea-4eb9-b564-fd28e7aba16b","M4 - Consolidated Balance Sheet (Active)​"
"osfi-bsif","203bb08d-fdff-46f6-93ec-00e5d1d76a81","Trust companies","352eef00-9f32-4a76-a81d-17f73929f1cd","BA – BASEL III Capital Adequacy Reporting - BCAR (Active)"
"osfi-bsif","203bb08d-fdff-46f6-93ec-00e5d1d76a81","Trust companies","ddd7f303-7f30-4011-aa3b-aea412aaae6f","E3 - Return of Allowances for Expected Credit Losses (Active)​"
"osfi-bsif","203bb08d-fdff-46f6-93ec-00e5d1d76a81","Trust companies","bacbc9e4-c66f-4971-8fa6-562441f2c9b3","LR - Leverage Requirements Return (Active)"
"osfi-bsif","203bb08d-fdff-46f6-93ec-00e5d1d76a81","Trust companies","9df41a7b-87cd-425b-a036-cf650177e5cd","P3 - Consolidated Statement Of Income, Retained Earnings & AOCI (Active)"
"osfi-bsif","203bb08d-fdff-46f6-93ec-00e5d1d76a81","Trust companies","4679fcee-29ad-4619-9612-a0ddcb46d84d","G3 - Capital Adequacy Return (Inactive Q1/2008)​"
"cra-arc","206f5517-12c3-40e0-9494-c75d2e410c64","2018 List of charities","ec4fc432-812d-4658-b271-829bcf0e1dda","Charities Businesses Directors/Officers"
"cra-arc","206f5517-12c3-40e0-9494-c75d2e410c64","2018 List of charities","e879ebc7-738a-4132-9823-264603649420","Financial data"
"cra-arc","206f5517-12c3-40e0-9494-c75d2e410c64","2018 List of charities","f7583527-8a69-4288-ae01-92168c2f416f","General information "
"cra-arc","206f5517-12c3-40e0-9494-c75d2e410c64","2018 List of charities","1d8845d2-9a88-4b9f-a25d-81a9cbec028f","Identification"
"cra-arc","206f5517-12c3-40e0-9494-c75d2e410c64","2018 List of charities","81864854-2b3e-4ad6-8ab1-e42daa8789f2","Charitable Programs"
"cra-arc","206f5517-12c3-40e0-9494-c75d2e410c64","2018 List of charities","1306bfe7-9f61-4453-9257-1f6b75b507cd","Non-Qualified donees"
"cra-arc","206f5517-12c3-40e0-9494-c75d2e410c64","2018 List of charities","f350fe3b-24c3-4ffc-ae3b-49181b305e32","Qualified donees"
"cra-arc","206f5517-12c3-40e0-9494-c75d2e410c64","2018 List of charities","a7eec117-ed4b-48b4-a7bf-80063733e528","Private/Public Foundations"
"cra-arc","206f5517-12c3-40e0-9494-c75d2e410c64","2018 List of charities","aae9c730-64d6-44fb-8e8a-78d00bfe3a23","Activities outside Canada – Countries where program was carried"
"cra-arc","206f5517-12c3-40e0-9494-c75d2e410c64","2018 List of charities","ea2e3f21-bae1-4fa5-96b0-40e30969198b","Activities outside Canada – Details on financial"
"cra-arc","206f5517-12c3-40e0-9494-c75d2e410c64","2018 List of charities","c0dbee31-3886-47ca-9afe-0707ed97b53d","Activities outside Canada - Exported goods"
"cra-arc","206f5517-12c3-40e0-9494-c75d2e410c64","2018 List of charities","1912119a-1124-4baa-86ff-a427e7a484f4","Activities outside Canada - Financial resources used"
"cra-arc","206f5517-12c3-40e0-9494-c75d2e410c64","2018 List of charities","f61765e4-aff5-42d7-a84b-485df7247d89","Compensation"
"cra-arc","206f5517-12c3-40e0-9494-c75d2e410c64","2018 List of charities","b7a4e9f2-23ac-49bb-b8ff-13c487d322e1","Non-cash gifts (gifts in kind) received"
"cra-arc","206f5517-12c3-40e0-9494-c75d2e410c64","2018 List of charities","00bc6191-417b-4dd8-ac97-29f7ed3f251e","Political Activities / Public Policy and Development Activities – Description"
"cra-arc","206f5517-12c3-40e0-9494-c75d2e410c64","2018 List of charities","fbd2eb30-a43b-4407-8346-e09ab35f0da0","Political Activities – Funding"
"cra-arc","206f5517-12c3-40e0-9494-c75d2e410c64","2018 List of charities","222a28b7-3f35-44c4-a900-6a1fdf0e4a75","Political Activities – Resources"
"cra-arc","206f5517-12c3-40e0-9494-c75d2e410c64","2018 List of charities","ca5dc4e5-f8a3-4f3e-b34e-90f01762c526","Disbursement Quota"
"cra-arc","206f5517-12c3-40e0-9494-c75d2e410c64","2018 List of charities","72735f01-cdc9-4d78-b9a4-2afc9217c6d2","Charity Contact Web Addresses"
"pc","208965e7-3553-442b-abb0-a79fb6b0f3e7","Harlequin duck abundance - Gros Morne","69707664-78f0-4377-8320-d973fccba5e3","Harlequin duck abundance - Gros Morne - Data"
"pc","208965e7-3553-442b-abb0-a79fb6b0f3e7","Harlequin duck abundance - Gros Morne","9c355e7f-aa39-4581-a296-302f4f8597ee","Harlequin duck abundance - Gros Morne - Data dictionary "
"pc","20cacad2-e181-4000-887b-9e5e41ac2355","Tree Health - Georgian Bay Islands","c0f38463-ef15-41d1-b638-c7f2962f9705","Tree Health - Georgian Bay Islands - Crown"
"pc","20cacad2-e181-4000-887b-9e5e41ac2355","Tree Health - Georgian Bay Islands","5ac14b09-ddd5-4cdf-9de0-24e44abdcd7d","Tree Health - Georgian Bay Islands - Crown - Data Dictionary"
"pc","20cacad2-e181-4000-887b-9e5e41ac2355","Tree Health - Georgian Bay Islands","0ae338d8-04a9-4e98-aca7-a219e1eb095e","Tree Health - Georgian Bay Islands - Stem"
"pc","20cacad2-e181-4000-887b-9e5e41ac2355","Tree Health - Georgian Bay Islands","f3c5f8d2-6b2f-439a-9784-ee8c29b8eee3","Tree Health - Georgian Bay Islands - Stem - Data Dictionary"
"cra-arc","21118663-1847-48ce-81ce-1ac7cff674c0","2019 List of charities","6bf8981c-923e-42b3-a544-6c5e4e127ce4","Charities Businesses Directors/Officers"
"cra-arc","21118663-1847-48ce-81ce-1ac7cff674c0","2019 List of charities","146eed9a-22a5-4956-a55b-9c60261eb9e9","Financial data"
"cra-arc","21118663-1847-48ce-81ce-1ac7cff674c0","2019 List of charities","c955f3be-3fda-420d-b1a8-426aa152dc0a","General information "
"cra-arc","21118663-1847-48ce-81ce-1ac7cff674c0","2019 List of charities","00e8a0dc-d301-43ae-aac4-91151406a56e","Identification"
"cra-arc","21118663-1847-48ce-81ce-1ac7cff674c0","2019 List of charities","35d93ff0-fe5c-4afd-ba62-47099cd40e50","Charitable Programs"
"cra-arc","21118663-1847-48ce-81ce-1ac7cff674c0","2019 List of charities","d510ae82-0bc5-4b11-8f3d-ed4071a3fe16","Non-Qualified donees"
"cra-arc","21118663-1847-48ce-81ce-1ac7cff674c0","2019 List of charities","ced4cb9b-32db-4210-8956-a06d473db451","Qualified donees"
"cra-arc","21118663-1847-48ce-81ce-1ac7cff674c0","2019 List of charities","6c418925-2249-4d73-942e-d4940fabf474","Private/Public Foundations"
"cra-arc","21118663-1847-48ce-81ce-1ac7cff674c0","2019 List of charities","4bfee7f1-1c4d-4c16-953b-2febefeb0c0a","Activities outside Canada – Countries where program was carried"
"cra-arc","21118663-1847-48ce-81ce-1ac7cff674c0","2019 List of charities","1c468fa2-96e0-4039-9272-af322fdfc8b2","Activities outside Canada – Details on financial"
"cra-arc","21118663-1847-48ce-81ce-1ac7cff674c0","2019 List of charities","9222d946-c4ef-48f2-a7c2-18f33cd5ee9f","Activities outside Canada - Exported goods"
"cra-arc","21118663-1847-48ce-81ce-1ac7cff674c0","2019 List of charities","4ed2f43e-16d5-4667-9574-f579756e1773","Activities outside Canada - Financial resources used"
"cra-arc","21118663-1847-48ce-81ce-1ac7cff674c0","2019 List of charities","73933218-6e9c-469f-991a-fae4d5da49e0","Compensation"
"cra-arc","21118663-1847-48ce-81ce-1ac7cff674c0","2019 List of charities","710ab82b-bed2-4666-bde3-d72407e65b2c","Non-cash gifts (gifts in kind) received"
"cra-arc","21118663-1847-48ce-81ce-1ac7cff674c0","2019 List of charities","5c29fd99-eba6-46ba-90b5-7e5ca07d3d98","Political Activities / Public Policy and Development Activities – Description"
"cra-arc","21118663-1847-48ce-81ce-1ac7cff674c0","2019 List of charities","467af223-8df0-43be-9a3f-73804af7283c","Political Activities – Funding"
"cra-arc","21118663-1847-48ce-81ce-1ac7cff674c0","2019 List of charities","2188adbb-7302-40f5-94d5-e1ac4179ef04","Political Activities – Resources"
"cra-arc","21118663-1847-48ce-81ce-1ac7cff674c0","2019 List of charities","1a64435c-abfb-41ff-acb0-064faf060fb0","Disbursement Quota"
"cra-arc","21118663-1847-48ce-81ce-1ac7cff674c0","2019 List of charities","d78eb638-22fb-432b-927e-303ad25c7202","Charity Contact Web Addresses"
"tc","2142e30d-9275-424d-be43-f5cc7ec91916","Aircraft Fleet: Monthly Fuel Cost and Consumption, by Region or Group","958ae878-72c6-42d8-b59a-f63a6a161b5f","Aircraft Fleet: Monthly Fuel Cost and Consumption, by Region or Group"
"tbs-sct","21ffae40-8e4b-4082-a4f6-3c67f400e126","Data Reference Standard on Person(s): gender","56eed7af-6a70-48d7-a402-4082ebe1e3b5","reference data table for gender"
"ssc-spc","2261e96e-9e6f-4a14-8cbb-7dacd51a4d9c","Percentage of Time the Mobile Device Services Cellular Network is Available","f4ce526c-eed9-4b13-9224-be9e6e44b59b","Percentage of time the Mobile Device Services Cellular Network is available"
"pc","228bc045-45e2-4a48-b07a-3f31777ffb7b","Elk and moose populations - Elk Island","9496738e-0ad3-4346-a361-e5da4e4b5c9c","Elk and moose populations - Elk Island"
"pc","228bc045-45e2-4a48-b07a-3f31777ffb7b","Elk and moose populations - Elk Island","fcbcb9d4-ef02-46ec-b4c9-4a57d68bb5b6","Elk and moose populations - Elk Island - Data dictionary"
"psc-cfp","22ad2fe9-311a-4a1a-af04-0d42ebfc3351","Number of employees who do not meet the language requirements of their bilingual positions within the timelines","023b3b49-20e6-4e10-b1c5-89bd6403eed5","Number of employees who do not meet the language requirements of their bilingual positions within the timelines"
"pc","2304908f-bc3f-4394-bbe7-05293a35868d","Inland Lakes - Water Quality - Pukaskwa","1f05ecc5-80df-4a51-bc22-2b013b4a73e0","Inland Lakes - Water Quality - Pukaskwa"
"pc","23694c59-ceec-4042-9e23-370b82e792a2","Lemming Populations - Aulavik","3db7e7bd-1c47-4576-943c-42f9f98c0372","Aulavik - Lemming Populations - data "
"pc","23694c59-ceec-4042-9e23-370b82e792a2","Lemming Populations - Aulavik","d5369311-57c2-4d1a-94e4-08cb8dacfe14","Aulavik - Lemming Populations - data  dictionary"
"pc","239ddc1d-a2b2-4d18-a161-5a7a42571152","Whitebark Pine Blister Rust - Banff","7459765e-9497-4f94-bf4a-24565eff2724","Whitebark Pine Blister Rust - Banff"
"pc","239ddc1d-a2b2-4d18-a161-5a7a42571152","Whitebark Pine Blister Rust - Banff","a09304ca-399b-4ead-9554-c8368ed7a9a3","Whitebark Pine Blister Rust - Banff - Data Dictionary"
"pc","23a5dd8a-feff-40e4-bf9d-38e6a28b4ade","Open water areal extent and distribution - Elk Island","75d8ce66-9942-4727-9a55-0890f56fe4f5","Open water areal extent and distribution - Elk Island"
"pc","23a5dd8a-feff-40e4-bf9d-38e6a28b4ade","Open water areal extent and distribution - Elk Island","7eaa86e2-6731-48c1-b84e-b631f33a65b1","Open water areal extent and distribution - Elk Island - Data dictionary"
"pc","23befa2f-6eaf-48ff-b9f7-6554065726b5","Bat acoustic data collected in sites administered by Parks Canada in Quebec","ccc05efd-eb32-4730-b7c6-4a897ce1104d","Bat acoustic data collected in sites administered by Parks Canada in Quebec"
"pc","23befa2f-6eaf-48ff-b9f7-6554065726b5","Bat acoustic data collected in sites administered by Parks Canada in Quebec","930134f6-0a95-4895-87bb-7913091baa43","Bat acoustic data collected in sites administered by Parks Canada in Quebec"
